attribute,timestamp,value,scenario
aggregate_operations,,True,Base
can_build_new,,True,Base
can_retire,,False,Base
vintages_to_construct,2025-01-01,False,Base
vintages_to_construct,2026-01-01,False,Base
vintages_to_construct,2027-01-01,False,Base
vintages_to_construct,2028-01-01,False,Base
vintages_to_construct,2029-01-01,False,Base
vintages_to_construct,2030-01-01,False,Base
vintages_to_construct,2031-01-01,False,Base
vintages_to_construct,2032-01-01,False,Base
vintages_to_construct,2033-01-01,False,Base
vintages_to_construct,2034-01-01,False,Base
vintages_to_construct,2035-01-01,True,Base
vintages_to_construct,2036-01-01,False,Base
vintages_to_construct,2037-01-01,False,Base
vintages_to_construct,2038-01-01,False,Base
vintages_to_construct,2039-01-01,False,Base
vintages_to_construct,2040-01-01,True,Base
vintages_to_construct,2041-01-01,False,Base
vintages_to_construct,2042-01-01,False,Base
vintages_to_construct,2043-01-01,False,Base
vintages_to_construct,2044-01-01,False,Base
vintages_to_construct,2045-01-01,True,Base
vintages_to_construct,2046-01-01,False,Base
vintages_to_construct,2047-01-01,False,Base
vintages_to_construct,2048-01-01,False,Base
vintages_to_construct,2049-01-01,False,Base
vintages_to_construct,2050-01-01,True,Base
cumulative_potential,2025-01-01,0.0,Base
cumulative_potential,2026-01-01,0.0,Base
cumulative_potential,2027-01-01,0.0,Base
cumulative_potential,2028-01-01,0.0,Base
cumulative_potential,2029-01-01,0.0,Base
cumulative_potential,2030-01-01,0.0,Base
cumulative_potential,2035-01-01,50.0,Base
cumulative_potential,2036-01-01,50.0,Base
cumulative_potential,2037-01-01,50.0,Base
cumulative_potential,2038-01-01,50.0,Base
cumulative_potential,2039-01-01,50.0,Base
cumulative_potential,2040-01-01,50.0,Base
cumulative_potential,2041-01-01,50.0,Base
cumulative_potential,2042-01-01,50.0,Base
cumulative_potential,2043-01-01,50.0,Base
cumulative_potential,2044-01-01,50.0,Base
cumulative_potential,2045-01-01,50.0,Base
cumulative_potential,2046-01-01,50.0,Base
cumulative_potential,2047-01-01,50.0,Base
cumulative_potential,2048-01-01,50.0,Base
cumulative_potential,2049-01-01,50.0,Base
cumulative_potential,2050-01-01,50.0,Base
hurdle_rate_forward_direction,2025-01-01,5.0,Base
hurdle_rate_forward_direction,2026-01-01,5.0,Base
hurdle_rate_forward_direction,2027-01-01,5.0,Base
hurdle_rate_forward_direction,2028-01-01,5.0,Base
hurdle_rate_forward_direction,2029-01-01,5.0,Base
hurdle_rate_forward_direction,2030-01-01,5.0,Base
hurdle_rate_forward_direction,2031-01-01,5.0,Base
hurdle_rate_forward_direction,2032-01-01,5.0,Base
hurdle_rate_forward_direction,2033-01-01,5.0,Base
hurdle_rate_forward_direction,2034-01-01,5.0,Base
hurdle_rate_forward_direction,2035-01-01,5.0,Base
hurdle_rate_forward_direction,2036-01-01,5.0,Base
hurdle_rate_forward_direction,2037-01-01,5.0,Base
hurdle_rate_forward_direction,2038-01-01,5.0,Base
hurdle_rate_forward_direction,2039-01-01,5.0,Base
hurdle_rate_forward_direction,2040-01-01,5.0,Base
hurdle_rate_forward_direction,2041-01-01,5.0,Base
hurdle_rate_forward_direction,2042-01-01,5.0,Base
hurdle_rate_forward_direction,2043-01-01,5.0,Base
hurdle_rate_forward_direction,2044-01-01,5.0,Base
hurdle_rate_forward_direction,2045-01-01,5.0,Base
hurdle_rate_forward_direction,2046-01-01,5.0,Base
hurdle_rate_forward_direction,2047-01-01,5.0,Base
hurdle_rate_forward_direction,2048-01-01,5.0,Base
hurdle_rate_forward_direction,2049-01-01,5.0,Base
hurdle_rate_forward_direction,2050-01-01,5.0,Base
annualized_capital_cost,2025-01-01,30.0,Base
annualized_capital_cost,2026-01-01,30.0,Base
annualized_capital_cost,2027-01-01,30.0,Base
annualized_capital_cost,2028-01-01,30.0,Base
annualized_capital_cost,2029-01-01,30.0,Base
annualized_capital_cost,2030-01-01,30.0,Base
annualized_capital_cost,2031-01-01,30.0,Base
annualized_capital_cost,2032-01-01,30.0,Base
annualized_capital_cost,2033-01-01,30.0,Base
annualized_capital_cost,2034-01-01,30.0,Base
annualized_capital_cost,2035-01-01,30.0,Base
annualized_capital_cost,2036-01-01,30.0,Base
annualized_capital_cost,2037-01-01,30.0,Base
annualized_capital_cost,2038-01-01,30.0,Base
annualized_capital_cost,2039-01-01,30.0,Base
annualized_capital_cost,2040-01-01,30.0,Base
annualized_capital_cost,2041-01-01,30.0,Base
annualized_capital_cost,2042-01-01,30.0,Base
annualized_capital_cost,2043-01-01,30.0,Base
annualized_capital_cost,2044-01-01,30.0,Base
annualized_capital_cost,2045-01-01,30.0,Base
annualized_capital_cost,2046-01-01,30.0,Base
annualized_capital_cost,2047-01-01,30.0,Base
annualized_capital_cost,2048-01-01,30.0,Base
annualized_capital_cost,2049-01-01,30.0,Base
annualized_capital_cost,2050-01-01,30.0,Base
