attribute,timestamp,value,scenario
annual_price,2025-01-01,6.5,Base
annual_price,2026-01-01,6.55,Base
annual_price,2027-01-01,6.6,Base
annual_price,2028-01-01,6.65,Base
annual_price,2029-01-01,6.7,Base
annual_price,2030-01-01,6.75,Base
annual_price,2031-01-01,6.8,Base
annual_price,2032-01-01,6.85,Base
annual_price,2033-01-01,6.9,Base
annual_price,2034-01-01,6.95,Base
annual_price,2035-01-01,7.0,Base
annual_price,2036-01-01,7.05,Base
annual_price,2037-01-01,7.1,Base
annual_price,2038-01-01,7.15,Base
annual_price,2039-01-01,7.2,Base
annual_price,2040-01-01,7.25,Base
annual_price,2041-01-01,7.3,Base
annual_price,2042-01-01,7.35,Base
annual_price,2043-01-01,7.4,Base
annual_price,2044-01-01,7.45,Base
annual_price,2045-01-01,7.5,Base
annual_price,2046-01-01,7.55,Base
annual_price,2047-01-01,7.6,Base
annual_price,2048-01-01,7.65,Base
annual_price,2049-01-01,7.7,Base
annual_price,2050-01-01,7.75,Base
monthly_price_multiplier,1900-01-01,1.047958850917009,Base
monthly_price_multiplier,1900-02-01,1.0290705293172948,Base
monthly_price_multiplier,1900-03-01,0.9601874185956881,Base
monthly_price_multiplier,1900-04-01,0.9470130046496212,Base
monthly_price_multiplier,1900-05-01,0.973322335074047,Base
monthly_price_multiplier,1900-06-01,0.9901967504544684,Base
monthly_price_multiplier,1900-07-01,0.9959193803051433,Base
monthly_price_multiplier,1900-08-01,0.9890732491659209,Base
monthly_price_multiplier,1900-09-01,0.9996928099710696,Base
monthly_price_multiplier,1900-10-01,0.9944055759122082,Base
monthly_price_multiplier,1900-11-01,1.0335100734301457,Base
monthly_price_multiplier,1900-12-01,1.0396500222073892,Base
