attribute,timestamp,value,scenario
target_units,,relative,RPS
target_basis,,sales,RPS
target,2025-01-01,0.35000000000000003,RPS
target,2026-01-01,0.36000000000000004,RPS
target,2027-01-01,0.37000000000000005,RPS
target,2028-01-01,0.38000000000000006,RPS
target,2029-01-01,0.39000000000000007,RPS
target,2030-01-01,0.4,RPS
target,2031-01-01,0.43000000000000005,RPS
target,2032-01-01,0.4600000000000001,RPS
target,2033-01-01,0.4900000000000001,RPS
target,2034-01-01,0.5200000000000001,RPS
target,2035-01-01,0.5500000000000002,RPS
target,2036-01-01,0.5800000000000002,RPS
target,2037-01-01,0.6100000000000002,RPS
target,2038-01-01,0.6400000000000002,RPS
target,2039-01-01,0.6700000000000003,RPS
target,2040-01-01,0.7,RPS
target,2041-01-01,0.76,RPS
target,2042-01-01,0.8200000000000001,RPS
target,2043-01-01,0.8800000000000001,RPS
target,2044-01-01,0.9400000000000002,RPS
target,2045-01-01,1.0,RPS
target,2046-01-01,1.0,RPS
target,2047-01-01,1.0,RPS
target,2048-01-01,1.0,RPS
target,2049-01-01,1.0,RPS
target,2050-01-01,1.0,RPS
