timestamp,value
2023-01-01 00:00:00,0.0
2023-01-01 01:00:00,0.0
2023-01-01 02:00:00,0.0
2023-01-01 03:00:00,0.0
2023-01-01 04:00:00,0.0
2023-01-01 05:00:00,0.0
2023-01-01 06:00:00,0.002969114
2023-01-01 07:00:00,0.001950135
2023-01-01 08:00:00,0.019060086
2023-01-01 09:00:00,0.020513063
2023-01-01 10:00:00,0.02227089
2023-01-01 11:00:00,0.019675093
2023-01-01 12:00:00,0.018796093
2023-01-01 13:00:00,0.025583596
2023-01-01 14:00:00,0.030189635
2023-01-01 15:00:00,0.030911463
2023-01-01 16:00:00,0.029557212
2023-01-01 17:00:00,0.001817632
2023-01-01 18:00:00,0.0
2023-01-01 19:00:00,0.0
2023-01-01 20:00:00,0.0
2023-01-01 21:00:00,0.0
2023-01-01 22:00:00,0.0
2023-01-01 23:00:00,0.0
2023-03-01 00:00:00,0.0
2023-03-01 01:00:00,0.0
2023-03-01 02:00:00,0.0
2023-03-01 03:00:00,0.0
2023-03-01 04:00:00,0.0
2023-03-01 05:00:00,0.000240071
2023-03-01 06:00:00,0.012358855
2023-03-01 07:00:00,0.022537411
2023-03-01 08:00:00,0.01841453
2023-03-01 09:00:00,0.021821809
2023-03-01 10:00:00,0.019911752
2023-03-01 11:00:00,0.02301728
2023-03-01 12:00:00,0.020104795
2023-03-01 13:00:00,0.019477434
2023-03-01 14:00:00,0.031920317
2023-03-01 15:00:00,0.023954924
2023-03-01 16:00:00,0.029825084
2023-03-01 17:00:00,0.024538964
2023-03-01 18:00:00,0.001995427
2023-03-01 19:00:00,0.0
2023-03-01 20:00:00,0.0
2023-03-01 21:00:00,0.0
2023-03-01 22:00:00,0.0
2023-03-01 23:00:00,0.0
2023-06-01 00:00:00,0.0
2023-06-01 01:00:00,0.0
2023-06-01 02:00:00,0.0
2023-06-01 03:00:00,0.0
2023-06-01 04:00:00,0.0
2023-06-01 05:00:00,0.00030994
2023-06-01 06:00:00,0.00315312
2023-06-01 07:00:00,0.008866709
2023-06-01 08:00:00,0.008862156
2023-06-01 09:00:00,0.009875114
2023-06-01 10:00:00,0.010758754
2023-06-01 11:00:00,0.012876896
2023-06-01 12:00:00,0.014785422
2023-06-01 13:00:00,0.009754444
2023-06-01 14:00:00,0.012385401
2023-06-01 15:00:00,0.010041295
2023-06-01 16:00:00,0.010404288
2023-06-01 17:00:00,0.021669158
2023-06-01 18:00:00,0.006114655
2023-06-01 19:00:00,0.0
2023-06-01 20:00:00,0.0
2023-06-01 21:00:00,0.0
2023-06-01 22:00:00,0.0
2023-06-01 23:00:00,0.0
2023-09-01 00:00:00,0.0
2023-09-01 01:00:00,0.0
2023-09-01 02:00:00,0.0
2023-09-01 03:00:00,0.0
2023-09-01 04:00:00,0.0
2023-09-01 05:00:00,3.60844e-05
2023-09-01 06:00:00,0.000139607
2023-09-01 07:00:00,0.013758055
2023-09-01 08:00:00,0.014314714
2023-09-01 09:00:00,0.015250993
2023-09-01 10:00:00,0.012189608
2023-09-01 11:00:00,0.011908122
2023-09-01 12:00:00,0.012566462
2023-09-01 13:00:00,0.018793512
2023-09-01 14:00:00,0.010666529
2023-09-01 15:00:00,0.029876485
2023-09-01 16:00:00,0.029556999
2023-09-01 17:00:00,0.014786874
2023-09-01 18:00:00,0.0
2023-09-01 19:00:00,0.0
2023-09-01 20:00:00,0.0
2023-09-01 21:00:00,0.0
2023-09-01 22:00:00,0.0
2023-09-01 23:00:00,0.0
